ident_bag,i_id,pax_id_hash,MessageReceivedDate,MessageProcessedDate,DateEvent,TagNumber,local_or_transfer
62812915,8634980,83cbaff08ced89afc5f0a4532ce8a42c,2023-07-07 23:05:23.290,2023-07-07 23:05:24.607,2023-07-07 23:05:24.603,555402353,L
62812921,8634971,d620cc5413ad90bd9570dac56150af06,2023-07-07 23:05:40.437,2023-07-07 23:05:40.950,2023-07-07 23:05:40.947,555374944,L
62812923,8634968,76b2c08f0ca968fa140ab13edc1ae649,2023-07-07 23:05:44.507,2023-07-07 23:05:44.910,2023-07-07 23:05:44.907,555326986,L
62812924,8634988,0e526f54593e37a77d6adbe26d899b26,2023-07-07 23:05:47.370,2023-07-07 23:05:48.870,2023-07-07 23:05:48.860,555306097,L
62812929,8634988,c4085de6f4899120a92de21adfd6b27e,2023-07-07 23:06:08.517,2023-07-07 23:06:12.323,2023-07-07 23:06:12.320,555306098,L
62812933,8634988,0bf579c5fb8f81897d321afcfac9c98a,2023-07-07 23:06:23.577,2023-07-07 23:06:24.550,2023-07-07 23:06:24.547,555396728,L
62812934,8634986,f9f60687d708946e2624cf249b0aace3,2023-07-07 23:06:28.473,2023-07-07 23:06:32.400,2023-07-07 23:06:32.400,555344299,L
62812937,8634998,662244cb4efa02bed14ea42251c6f9e8,2023-07-07 23:06:36.630,2023-07-07 23:06:40.530,2023-07-07 23:06:40.527,555394878,L
62812938,8634962,5267415efff0510234153fc6ef57b44e,2023-07-07 23:06:40.707,2023-07-07 23:06:44.563,2023-07-07 23:06:44.560,555409021,L
62812940,8634971,c33e7617b030b3ed4542472ad5047341,2023-07-07 23:06:54.523,2023-07-07 23:06:56.313,2023-07-07 23:06:56.307,555374945,L
62812944,8634998,42ae21ba327c630d1623731361b01398,2023-07-07 23:07:07.557,2023-07-07 23:07:08.193,2023-07-07 23:07:08.190,555394879,L
62812948,8634993,23203181896fd2fb9891d592fd2f2b65,2023-07-07 23:07:30.380,2023-07-07 23:07:31.733,2023-07-07 23:07:31.727,555405226,L
62812956,8634998,52b8ace6a2b4e31b9932ad33bcead23f,2023-07-07 23:08:03.790,2023-07-07 23:08:07.310,2023-07-07 23:08:07.303,555394880,L
62812957,8634993,23203181896fd2fb9891d592fd2f2b65,2023-07-07 23:08:08.690,2023-07-07 23:08:11.433,2023-07-07 23:08:11.430,555405227,L
62812963,8634993,23203181896fd2fb9891d592fd2f2b65,2023-07-07 23:08:33.530,2023-07-07 23:08:35.240,2023-07-07 23:08:35.237,555405228,L
62812967,8634996,5f8c9071d3b67e672e8848e68f6cf0c7,2023-07-07 23:08:52.267,2023-07-07 23:08:54.970,2023-07-07 23:08:54.957,555330588,L
62812969,8634993,23203181896fd2fb9891d592fd2f2b65,2023-07-07 23:09:01.667,2023-07-07 23:09:03.090,2023-07-07 23:09:03.090,555405229,L
62812970,8634957,cd989939fff3e32eab38886270689a4d,2023-07-07 23:09:05.313,2023-07-07 23:09:07.053,2023-07-07 23:09:07.050,555401539,L
62812971,8634998,03fe41a43be10afe6420e98fce37b895,2023-07-07 23:09:07.353,2023-07-07 23:09:10.793,2023-07-07 23:09:10.790,555394881,L
62812972,8634998,647a71cb2a9790fb3313909835ac11d8,2023-07-07 23:09:20.377,2023-07-07 23:09:22.527,2023-07-07 23:09:22.523,555394882,L
62812974,8634998,d5e67eb3429435461c09b4a7f8546185,2023-07-07 23:09:29.747,2023-07-07 23:09:30.343,2023-07-07 23:09:30.340,555394883,L
62812978,8634993,6cbf0efdce5c532a39dc22267505d302,2023-07-07 23:09:52.557,2023-07-07 23:09:53.667,2023-07-07 23:09:53.660,555405230,L
62812979,8634998,0e74bc564bb698acb55517bf73d49d94,2023-07-07 23:09:57.880,2023-07-07 23:10:01.523,2023-07-07 23:10:01.520,555394884,L
62812981,8634998,db4c69387b08561bead1052f9e4b53cd,2023-07-07 23:10:03.573,2023-07-07 23:10:05.477,2023-07-07 23:10:05.473,555394885,L
62812986,8634998,1e470cb94924ea373496f519b33caa4e,2023-07-07 23:10:14.540,2023-07-07 23:10:16.997,2023-07-07 23:10:16.993,555394886,L
62812988,8634994,04cb63e7430d69ad171df2d68b7b918c,2023-07-07 23:10:20.227,2023-07-07 23:10:20.943,2023-07-07 23:10:20.940,555370969,L
62812989,8634993,73141c794eb16a206b9d92b77ca18460,2023-07-07 23:10:26.343,2023-07-07 23:10:28.717,2023-07-07 23:10:28.717,555405231,L
62812990,8634993,b65da347a6500608b3ef6abfac5be8ae,2023-07-07 23:10:34.490,2023-07-07 23:10:36.553,2023-07-07 23:10:36.550,555405232,L
62812996,8634961,aaab4949a036d5362413aca84cbc253d,2023-07-07 23:11:12.813,2023-07-07 23:11:16.113,2023-07-07 23:11:16.110,555325732,L
62812998,8634998,c3f917dc564c91bec751ce6cfec0c371,2023-07-07 23:11:20.567,2023-07-07 23:11:24.000,2023-07-07 23:11:23.997,555394887,L
62813000,8634998,3489c2490b4e9410932bba9d2dc2ce57,2023-07-07 23:11:31.147,2023-07-07 23:11:32.300,2023-07-07 23:11:32.297,555394888,L
62813003,8634998,292791a0213763deb1dcb54e3af12883,2023-07-07 23:11:46.167,2023-07-07 23:11:47.413,2023-07-07 23:11:47.410,555394889,L
62813007,8634962,fb2522451ae10fc4f83ca8efc68e2404,2023-07-07 23:11:57.927,2023-07-07 23:11:58.803,2023-07-07 23:11:58.800,555409022,L
62813009,8634998,07ec30b1d1d28c423c168465aa0e85a0,2023-07-07 23:12:15.390,2023-07-07 23:12:17.833,2023-07-07 23:12:17.830,555394890,L
62813010,8634998,c2560a9fe35ca16fc8c72d5252d0168a,2023-07-07 23:12:17.430,2023-07-07 23:12:17.930,2023-07-07 23:12:17.930,555394891,L
62813013,8634993,73141c794eb16a206b9d92b77ca18460,2023-07-07 23:12:21.503,2023-07-07 23:12:21.793,2023-07-07 23:12:21.790,555405233,L
62813015,8634993,06f8f7064354798e3d7960d18b3b3fc1,2023-07-07 23:12:25.560,2023-07-07 23:12:29.210,2023-07-07 23:12:29.207,555405234,L
62813021,8634998,9e1194c8d82b26f3d51623ccd299f420,2023-07-07 23:12:47.527,2023-07-07 23:12:48.633,2023-07-07 23:12:48.630,555394892,L
62813022,8634986,3d7cba2f9d44777a40dcd17478b0dc30,2023-07-07 23:12:51.603,2023-07-07 23:12:52.620,2023-07-07 23:12:52.613,555399061,L
62813025,8634998,1dae77cfdb72efcaa0e343fe728afbcb,2023-07-07 23:12:58.520,2023-07-07 23:13:00.267,2023-07-07 23:13:00.263,555394893,L
62813029,8634993,06f8f7064354798e3d7960d18b3b3fc1,2023-07-07 23:13:07.480,2023-07-07 23:13:08.060,2023-07-07 23:13:08.057,555405235,L
62813030,8634998,f56ca58422b4ca36be8679db87859428,2023-07-07 23:13:13.583,2023-07-07 23:13:15.673,2023-07-07 23:13:15.670,555394894,L
62813032,8634976,bee8764599132c7bfa4e76f3ca9d0a4e,2023-07-07 23:13:21.723,2023-07-07 23:13:23.500,2023-07-07 23:13:23.500,555397570,L
62813034,8634998,e23771db38194529b519b7b205afa768,2023-07-07 23:13:28.660,2023-07-07 23:13:31.347,2023-07-07 23:13:31.340,555394895,L
62813035,8634993,c3329bb66b16f68bff1cb028748373a0,2023-07-07 23:13:29.477,2023-07-07 23:13:31.430,2023-07-07 23:13:31.423,555405236,L
62813041,8634998,40f955c5231ce1e208e6de7023c9549a,2023-07-07 23:13:43.757,2023-07-07 23:13:47.090,2023-07-07 23:13:47.087,555395647,L
62813042,8634993,06f8f7064354798e3d7960d18b3b3fc1,2023-07-07 23:13:44.573,2023-07-07 23:13:47.150,2023-07-07 23:13:47.147,555405237,L
62813044,8634998,0b1250f2b9c03fa8979c75d237d27a88,2023-07-07 23:13:46.200,2023-07-07 23:13:47.290,2023-07-07 23:13:47.287,555394896,L
62813045,8634976,a77690e25efd020c07202858ce9ddf87,2023-07-07 23:13:47.427,2023-07-07 23:13:51.000,2023-07-07 23:13:50.997,555397571,L
62813046,8634971,21879ce8546a67ee54ffd37cc591a4b8,2023-07-07 23:13:48.640,2023-07-07 23:13:51.043,2023-07-07 23:13:51.040,555374946,L
62813049,8634998,a7f493944e1918924294ec4d0e6bf838,2023-07-07 23:13:52.300,2023-07-07 23:13:54.967,2023-07-07 23:13:54.963,555394897,L
62813052,8634993,c3329bb66b16f68bff1cb028748373a0,2023-07-07 23:14:04.530,2023-07-07 23:14:06.897,2023-07-07 23:14:06.893,555405238,L
62813057,8634993,5d06284523282fc025b4a12c8499c4e8,2023-07-07 23:14:19.583,2023-07-07 23:14:22.550,2023-07-07 23:14:22.547,555405239,L
62813070,8634968,c8182a60769dcb9fcca155306c31ebc2,2023-07-07 23:14:44.453,2023-07-07 23:14:46.517,2023-07-07 23:14:46.513,555326987,L
62813072,8634993,58e504702ad235b62ccdce672a21ee60,2023-07-07 23:14:49.727,2023-07-07 23:14:50.340,2023-07-07 23:14:50.340,555405240,L
62813073,8634993,c3329bb66b16f68bff1cb028748373a0,2023-07-07 23:14:52.577,2023-07-07 23:14:54.270,2023-07-07 23:14:54.267,555405241,L
62813079,8634980,7306fd08a671cb3e5ce62d048fd8e9bc,2023-07-07 23:15:08.423,2023-07-07 23:15:09.867,2023-07-07 23:15:09.860,555402354,L
62813080,8634986,0a4aaf6a5034871711c9a13faed44d73,2023-07-07 23:15:10.443,2023-07-07 23:15:13.620,2023-07-07 23:15:13.617,555399062,L
62813082,8634986,c1efc1a3751dac53a7d812dbc352c6de,2023-07-07 23:15:12.487,2023-07-07 23:15:13.747,2023-07-07 23:15:13.740,555399063,L
62813083,8634993,05fe981deeed4a9bfa7fd7e41e6983c1,2023-07-07 23:15:24.680,2023-07-07 23:15:25.360,2023-07-07 23:15:25.357,555405242,L
62813088,8634998,3a250fcc17d6355e79b78a56a36288c5,2023-07-07 23:15:34.473,2023-07-07 23:15:37.317,2023-07-07 23:15:37.313,555394898,L
62813090,8634997,591e8dff1f975f0dbed8d4831590e481,2023-07-07 23:15:46.680,2023-07-07 23:15:49.473,2023-07-07 23:15:49.470,555369599,L
62813096,8634993,05fe981deeed4a9bfa7fd7e41e6983c1,2023-07-07 23:15:59.277,2023-07-07 23:16:01.207,2023-07-07 23:16:01.203,555405243,L
62813099,8634986,0a811fc092683e104db4de3d1c9debbd,2023-07-07 23:16:05.400,2023-07-07 23:16:09.057,2023-07-07 23:16:09.053,555399064,L
62813100,8634983,8f873f651ebc916bffc18f4fe9e0f4fd,2023-07-07 23:16:06.617,2023-07-07 23:16:09.130,2023-07-07 23:16:09.123,555386838,L
62813103,8634976,697dea115465515a9858f492d3050e3b,2023-07-07 23:16:15.570,2023-07-07 23:16:16.893,2023-07-07 23:16:16.890,555397572,L
62813107,8634993,05fe981deeed4a9bfa7fd7e41e6983c1,2023-07-07 23:16:30.627,2023-07-07 23:16:32.670,2023-07-07 23:16:32.667,555405244,L
62813111,8634986,c85d24f5702ea013cecf4a0c82b3138c,2023-07-07 23:16:38.390,2023-07-07 23:16:40.550,2023-07-07 23:16:40.547,555399065,L
62813116,8634976,697dea115465515a9858f492d3050e3b,2023-07-07 23:16:48.557,2023-07-07 23:16:52.183,2023-07-07 23:16:52.180,555397573,L
62813118,8634968,834da034b6ed15e5998cd1b71e3cdb6f,2023-07-07 23:17:00.777,2023-07-07 23:17:04.277,2023-07-07 23:17:04.273,555326988,L
62813119,8634986,2ee4f41f33ffe12b59472ca450c06de0,2023-07-07 23:17:01.583,2023-07-07 23:17:04.320,2023-07-07 23:17:04.317,555399066,L
62813121,8634986,5c69b89257fe674b4d6d40a2fcae0325,2023-07-07 23:17:03.610,2023-07-07 23:17:04.420,2023-07-07 23:17:04.413,555399067,L
62813122,8634993,1e0a70a70af40b7ed7fd97b17be40b07,2023-07-07 23:17:06.473,2023-07-07 23:17:08.367,2023-07-07 23:17:08.363,555405245,L
62813130,8634993,1e0a70a70af40b7ed7fd97b17be40b07,2023-07-07 23:17:25.610,2023-07-07 23:17:27.863,2023-07-07 23:17:27.860,555405246,L
62812756,8634988,51802fce261b9273f7223ac3dbef0e64,2023-07-07 23:17:31.313,2023-07-07 23:17:32.140,2023-07-07 23:17:31.990,555378107,T
62812759,8634988,51802fce261b9273f7223ac3dbef0e64,2023-07-07 23:17:31.313,2023-07-07 23:17:32.140,2023-07-07 23:17:32.137,555378108,T
62813138,8634998,ee2669465fbe1e6ac9202aac5466afa1,2023-07-07 23:17:43.527,2023-07-07 23:17:43.777,2023-07-07 23:17:43.773,555394899,L
62813144,8634980,3137422ed46a83b78625dd5695667e40,2023-07-07 23:17:59.423,2023-07-07 23:18:03.243,2023-07-07 23:18:03.240,555402355,L
62813157,8634968,a02e3bb59db1f8c0851c3c9b2620de4f,2023-07-07 23:18:38.543,2023-07-07 23:18:38.933,2023-07-07 23:18:38.930,555326989,L
62813159,8634998,be9c16b8052768e2bbeaffaa18273bdc,2023-07-07 23:18:44.677,2023-07-07 23:18:46.560,2023-07-07 23:18:46.557,555395739,L
62813160,8634962,7d16608fd3c745e2bff828ba7d2aca5f,2023-07-07 23:18:45.493,2023-07-07 23:18:46.643,2023-07-07 23:18:46.640,555409023,L
62813163,8634988,b6942f4044ffa3a00fd00eac472de443,2023-07-07 23:18:54.860,2023-07-07 23:18:58.160,2023-07-07 23:18:58.157,555396729,L
62813186,8634986,9d292a976b9100ac720a347d3f70fe9c,2023-07-07 23:19:54.687,2023-07-07 23:19:56.307,2023-07-07 23:19:56.303,555386658,L
62813188,8634986,09e0270b334d5292585207eee2aa8fd2,2023-07-07 23:19:59.557,2023-07-07 23:20:00.343,2023-07-07 23:20:00.340,555372266,L
62813192,8634968,f7bfccac51139fc1fe1d4e8bec63afc1,2023-07-07 23:20:22.723,2023-07-07 23:20:23.367,2023-07-07 23:20:23.363,555326990,L
62813193,8634986,9d292a976b9100ac720a347d3f70fe9c,2023-07-07 23:20:26.380,2023-07-07 23:20:27.307,2023-07-07 23:20:27.303,555386659,L
62813194,8634980,30b72fedb8d80ae4564f156aca1cbc5f,2023-07-07 23:20:27.597,2023-07-07 23:20:30.997,2023-07-07 23:20:30.993,555402356,L
62813195,8634993,5f46a36ee113797aa10bba7461306aec,2023-07-07 23:20:35.730,2023-07-07 23:20:38.690,2023-07-07 23:20:38.687,555405247,L
62813197,8634998,7722fdc323b465a934e10eb06ee4c3c3,2023-07-07 23:20:38.567,2023-07-07 23:20:38.827,2023-07-07 23:20:38.823,555395740,L
62813199,8634986,219b732843202335edb0f9a1eca88680,2023-07-07 23:20:44.693,2023-07-07 23:20:46.433,2023-07-07 23:20:46.430,555372267,L
62813200,8634988,f7024677349245e8ec269944cda4bc57,2023-07-07 23:20:48.753,2023-07-07 23:20:50.347,2023-07-07 23:20:50.340,555396730,L
62813205,8634974,f20b7efb746808c5e635be710c8a8e3c,2023-07-07 23:21:07.853,2023-07-07 23:21:09.460,2023-07-07 23:21:09.460,555405115,L
62813208,8634998,020cf69c8238da5533d6deb47e5adf67,2023-07-07 23:21:15.167,2023-07-07 23:21:17.250,2023-07-07 23:21:17.243,555395741,L
62813216,8634998,390efa97957380e6690d14c2144d8c9a,2023-07-07 23:21:32.247,2023-07-07 23:21:32.757,2023-07-07 23:21:32.753,555395742,L
62813217,8634998,ecb98f3f61b8e097496d76a80f807e50,2023-07-07 23:21:33.473,2023-07-07 23:21:36.503,2023-07-07 23:21:36.500,555395743,L
62813220,8634980,5bc9c0aa3f7de2dfe61d900b5b1bceee,2023-07-07 23:21:42.410,2023-07-07 23:21:44.320,2023-07-07 23:21:44.320,555402357,L
62813221,8634986,0f22751bef06115998795136050d01f1,2023-07-07 23:21:48.497,2023-07-07 23:21:52.070,2023-07-07 23:21:52.067,555399068,L
62813230,8634998,d0cc1b999ebb7f447078441d2ec27bbd,2023-07-07 23:22:02.430,2023-07-07 23:22:03.950,2023-07-07 23:22:03.947,555395744,L
62813236,8634994,3e628b4e60fa004d0be8c11f44a442eb,2023-07-07 23:22:19.533,2023-07-07 23:22:23.413,2023-07-07 23:22:23.410,555370970,L
62813240,8634998,56a032ada419d09c13705986f8d04f38,2023-07-07 23:22:36.617,2023-07-07 23:22:39.043,2023-07-07 23:22:39.040,555395745,L
62813246,8634988,c53d044024f9c81d43924317125bd689,2023-07-07 23:22:46.793,2023-07-07 23:22:50.740,2023-07-07 23:22:50.737,555396731,L
62813262,8634988,bd65d4964d1ada20d01e15c4972b914e,2023-07-07 23:23:35.223,2023-07-07 23:23:37.430,2023-07-07 23:23:37.427,555396732,L
62813263,8634998,828d84bac7fc4777ddd39230476ecd5b,2023-07-07 23:23:36.447,2023-07-07 23:23:37.567,2023-07-07 23:23:37.563,555395746,L
62813264,8634963,19a90584158fd77c0e61b10cdaedbd59,2023-07-07 23:23:39.280,2023-07-07 23:23:41.313,2023-07-07 23:23:41.310,555367995,L
62813267,8634998,5b576916c0c3b7985d972a4b7320faf2,2023-07-07 23:23:59.637,2023-07-07 23:24:00.880,2023-07-07 23:24:00.877,555395747,L
62813274,8634998,c61440a36bc42c9e83a40f3092f96be6,2023-07-07 23:24:33.843,2023-07-07 23:24:36.077,2023-07-07 23:24:36.073,555395748,L
62813286,8634985,9d74a5144262b1a39ae1bfccb47ddf8d,2023-07-07 23:25:17.460,2023-07-07 23:25:19.347,2023-07-07 23:25:19.343,555407811,L
62813291,8634998,4900b0364665f09b11408833d54db48b,2023-07-07 23:25:24.370,2023-07-07 23:25:27.037,2023-07-07 23:25:27.030,555395749,L
62813292,8634998,4efc1af8d5f114f29385426859e2eb9c,2023-07-07 23:25:27.607,2023-07-07 23:25:30.750,2023-07-07 23:25:30.747,555395750,L
62813298,8634998,b2b0e9068b416e6325c24755eddf632f,2023-07-07 23:25:56.473,2023-07-07 23:25:58.050,2023-07-07 23:25:58.043,555395751,L
62813300,8634993,6786eb9041385f3b6e43acd01875bb4f,2023-07-07 23:26:02.567,2023-07-07 23:26:05.637,2023-07-07 23:26:05.630,555405248,L
62813303,8634980,416603c8cda6d0d2a3f4442922eff830,2023-07-07 23:26:05.407,2023-07-07 23:26:05.877,2023-07-07 23:26:05.873,555402358,L
62813306,8634998,660b08f62d17dc040831a42eea78908a,2023-07-07 23:26:15.560,2023-07-07 23:26:17.403,2023-07-07 23:26:17.400,555395752,L
62813308,8634998,b2b0e9068b416e6325c24755eddf632f,2023-07-07 23:26:18.460,2023-07-07 23:26:21.500,2023-07-07 23:26:21.497,555395753,L
62813314,8634986,d576f6ed2f5e6a6681405df6e05313b2,2023-07-07 23:26:46.173,2023-07-07 23:26:49.310,2023-07-07 23:26:49.307,555399069,L
62813316,8634986,494a812931275ad6277eea7e146d5aaa,2023-07-07 23:26:54.690,2023-07-07 23:26:57.030,2023-07-07 23:26:57.027,555399070,L
62813322,8634993,60ad7c090caf8a2880908dbbf678a7da,2023-07-07 23:27:12.937,2023-07-07 23:27:16.010,2023-07-07 23:27:16.007,555405249,L
62813325,8634968,c891cd88154c888a68a451105607c0b3,2023-07-07 23:27:18.213,2023-07-07 23:27:20.003,2023-07-07 23:27:20.000,555326991,L
62813329,8634998,3ae175ad7a6280d70a958f48c9cbcc37,2023-07-07 23:27:24.340,2023-07-07 23:27:27.667,2023-07-07 23:27:27.660,555395754,L
62813337,8634993,60ad7c090caf8a2880908dbbf678a7da,2023-07-07 23:28:12.333,2023-07-07 23:28:14.870,2023-07-07 23:28:14.867,555405250,L
62813344,8634985,c4cca92e310dc10b394524b3119010ab,2023-07-07 23:28:37.503,2023-07-07 23:28:38.183,2023-07-07 23:28:38.177,555407812,L
62813345,8634998,f4355f327fd71051870f798650fbc6d2,2023-07-07 23:28:47.707,2023-07-07 23:28:50.697,2023-07-07 23:28:50.693,555395755,L
62813346,8634998,452a42b7c2e59ccd86d264b5ff421269,2023-07-07 23:28:48.510,2023-07-07 23:28:50.760,2023-07-07 23:28:50.760,555395756,L
62813353,8634998,22c46bc03e6cea24a7374cef9e096cd5,2023-07-07 23:29:25.597,2023-07-07 23:29:27.003,2023-07-07 23:29:27.000,555395757,L
62813360,8634997,379b967cd7d7179726602a04401be207,2023-07-07 23:29:53.330,2023-07-07 23:29:54.773,2023-07-07 23:29:54.767,555374281,L
62813365,8634998,73df8416ec572b7a2cc87d8870da9664,2023-07-07 23:30:01.493,2023-07-07 23:30:02.853,2023-07-07 23:30:02.850,555395758,L
62813376,8634998,cff03661fa65453816aabaed2b3d549d,2023-07-07 23:30:30.483,2023-07-07 23:30:34.103,2023-07-07 23:30:34.100,555395759,L
62813379,8634963,9c9d2d77945876a6551d557ed46411a7,2023-07-07 23:30:37.817,2023-07-07 23:30:38.197,2023-07-07 23:30:38.193,555367996,L
62813382,8634963,918b10f2edc5cceda82141967bef6c29,2023-07-07 23:30:42.333,2023-07-07 23:30:45.967,2023-07-07 23:30:45.963,555367997,L
62813386,8634998,66fd45a1008ce469cfe22357c4239bcd,2023-07-07 23:30:54.550,2023-07-07 23:30:57.643,2023-07-07 23:30:57.640,555395760,L
62813390,8634988,b24d77c034e2f88b814c6bdd1f9c40d4,2023-07-07 23:31:03.567,2023-07-07 23:31:05.773,2023-07-07 23:31:05.770,555396733,L
62813395,8634968,02422bc5a9cb9aac413525a426bddd98,2023-07-07 23:31:30.403,2023-07-07 23:31:32.777,2023-07-07 23:31:32.773,555326992,L
62813397,8634998,fdd600f418329b7d9ee4d94f79310e7e,2023-07-07 23:31:33.650,2023-07-07 23:31:36.650,2023-07-07 23:31:36.647,555395761,L
62813399,8634963,d521506e77c3f2db5f15243f3c507659,2023-07-07 23:31:36.503,2023-07-07 23:31:36.803,2023-07-07 23:31:36.800,555367998,L
62813408,8634986,55476c175ae08549d79a47a80a0ae78d,2023-07-07 23:32:07.820,2023-07-07 23:32:08.213,2023-07-07 23:32:08.210,555399071,L
62813415,8634998,d1fd73843ca04681724fc33d282e8a1b,2023-07-07 23:32:27.377,2023-07-07 23:32:28.490,2023-07-07 23:32:28.487,555395762,L
62813416,8634998,73df8416ec572b7a2cc87d8870da9664,2023-07-07 23:32:32.250,2023-07-07 23:32:36.267,2023-07-07 23:32:36.260,555395763,L
62813417,8634976,c94c9646d6ef10c350d91d0abea124a0,2023-07-07 23:32:33.470,2023-07-07 23:32:36.380,2023-07-07 23:32:36.380,555397574,L
62813419,8634993,60ad7c090caf8a2880908dbbf678a7da,2023-07-07 23:32:42.430,2023-07-07 23:32:44.443,2023-07-07 23:32:44.440,555405251,L
62813424,8634998,b452b25415fbdf2a32b9e7dd7dc8e3c2,2023-07-07 23:32:53.393,2023-07-07 23:32:56.030,2023-07-07 23:32:56.027,555395764,L
62813432,8634976,1409ef4a7544f418fb145eff44751699,2023-07-07 23:33:11.290,2023-07-07 23:33:12.037,2023-07-07 23:33:12.033,555397575,L
62813446,8634998,b9b30a854d5be27da8d1c83b2ab3a9e8,2023-07-07 23:34:07.553,2023-07-07 23:34:08.130,2023-07-07 23:34:08.130,555395765,L
62813452,8634968,a02e3bb59db1f8c0851c3c9b2620de4f,2023-07-07 23:34:35.623,2023-07-07 23:34:35.993,2023-07-07 23:34:35.990,555326993,L
62813454,8634998,bf99e48c210c524b50c7fd3163c06278,2023-07-07 23:34:43.353,2023-07-07 23:34:43.760,2023-07-07 23:34:43.750,555395766,L
62813468,8634998,654f082f16b91b440e6491a8625db1a0,2023-07-07 23:35:22.893,2023-07-07 23:35:23.793,2023-07-07 23:35:23.783,555395767,L
62813475,8634993,ba54a4e572d8a67e62cac8ff3aaaa8e3,2023-07-07 23:35:48.503,2023-07-07 23:35:50.997,2023-07-07 23:35:50.993,555405252,L
62813478,8634988,e4d78abd82ecf7cca0e6bf776d751239,2023-07-07 23:35:58.270,2023-07-07 23:35:58.943,2023-07-07 23:35:58.940,555396734,L
62813484,8634988,a4f367ac1e54d9722e9412ae83809f8a,2023-07-07 23:36:30.420,2023-07-07 23:36:33.720,2023-07-07 23:36:33.717,555396735,L
62813498,8634976,776ead1ed5c2cd36abaaae91568862e4,2023-07-07 23:37:00.540,2023-07-07 23:37:01.780,2023-07-07 23:37:01.777,555397576,L
62813500,8634993,c50c962bd953218c0dcb31d30aed49f7,2023-07-07 23:37:03.820,2023-07-07 23:37:05.813,2023-07-07 23:37:05.810,555405253,L
62813507,8634976,3b15ed5953df622999326b9beb584d8c,2023-07-07 23:37:27.807,2023-07-07 23:37:28.990,2023-07-07 23:37:28.990,555397577,L
62813521,8634998,744e01122014ea52e785a6bcc2f85b90,2023-07-07 23:38:10.497,2023-07-07 23:38:11.640,2023-07-07 23:38:11.637,555395768,L
62813532,8634997,2ec5679836fcd3bc41f7ddab47a17853,2023-07-07 23:38:52.333,2023-07-07 23:38:53.770,2023-07-07 23:38:53.770,555374282,L
62813540,8634998,95f94a71e1e7944de6f11a1b0a76fe07,2023-07-07 23:39:13.520,2023-07-07 23:39:17.107,2023-07-07 23:39:17.103,555395769,L
62813543,8634996,23a3306c13a41e3ba356cb218a6b9794,2023-07-07 23:39:16.803,2023-07-07 23:39:17.480,2023-07-07 23:39:17.477,555330589,L
62813544,8634993,c50c962bd953218c0dcb31d30aed49f7,2023-07-07 23:39:21.697,2023-07-07 23:39:25.090,2023-07-07 23:39:25.090,555405254,L
62813547,8634998,858ae54c7aa1324288a194f795b54a3e,2023-07-07 23:39:37.537,2023-07-07 23:39:40.730,2023-07-07 23:39:40.727,555395770,L
62813548,8634998,04365e44d5b9890fb6ab1c6926d470cd,2023-07-07 23:39:39.563,2023-07-07 23:39:40.797,2023-07-07 23:39:40.793,555395771,L
62813552,8634997,4b8add1662d84c48235608e79151ccb8,2023-07-07 23:39:52.580,2023-07-07 23:39:56.310,2023-07-07 23:39:56.307,555374283,L
62813554,8634998,bfdf100b11f44737845a716abd90f5d7,2023-07-07 23:39:55.440,2023-07-07 23:39:56.627,2023-07-07 23:39:56.623,555395772,L
62813557,8634998,2afbd689692ff877ba6f308439eb1dce,2023-07-07 23:40:14.503,2023-07-07 23:40:15.650,2023-07-07 23:40:15.647,555395773,L
62813558,8634998,44371632f9a3b59b6674334d8474bc1b,2023-07-07 23:40:16.540,2023-07-07 23:40:19.380,2023-07-07 23:40:19.377,555395774,L
62813560,8634998,d787c003d83158953b6ed4219d7c49d7,2023-07-07 23:40:25.450,2023-07-07 23:40:27.070,2023-07-07 23:40:27.063,555395775,L
62813561,8634993,2a6a0d070b4d76c0fd7ef5d969e5593f,2023-07-07 23:40:27.467,2023-07-07 23:40:30.760,2023-07-07 23:40:30.757,555405255,L
62813562,8634998,70913d8ff70469a5487a3ad8d0c41cfa,2023-07-07 23:40:28.687,2023-07-07 23:40:30.837,2023-07-07 23:40:30.833,555395776,L
62813569,8634998,4ce54d15d04c795887b2422d0df7ffe4,2023-07-07 23:40:44.573,2023-07-07 23:40:46.770,2023-07-07 23:40:46.767,555395777,L
62813570,8634997,96135a86de9706b529433cb500c1e458,2023-07-07 23:40:49.477,2023-07-07 23:40:50.763,2023-07-07 23:40:50.760,555374284,L
62813574,8634993,bc61a0fe2e9a1186f8059246a30d143d,2023-07-07 23:40:59.663,2023-07-07 23:41:02.500,2023-07-07 23:41:02.500,555405256,L
62813577,8634998,e496d7f486a63c1fd6440119ae8636ae,2023-07-07 23:41:11.457,2023-07-07 23:41:14.333,2023-07-07 23:41:14.330,555395778,L
62813581,8634998,12f7c37cbaab40796e4967187e7ee609,2023-07-07 23:41:26.527,2023-07-07 23:41:30.310,2023-07-07 23:41:30.303,555395779,L
62813588,8634993,f02d15a77243cef91cd959c1791282ac,2023-07-07 23:41:47.347,2023-07-07 23:41:50.183,2023-07-07 23:41:50.180,555405257,L
62813589,8634983,b8704ba4084d09335aad47ad251a7a71,2023-07-07 23:41:52.273,2023-07-07 23:41:54.133,2023-07-07 23:41:54.130,555287438,L
